de	ru	0.17219496087963004
tr	ru	0.14020921886362148
ar	ru	0.134350975818002
hi	ru	0.11491786555981569
fa	ru	0.11424150024614844
zh	ru	0.11035245242562315
ko	ru	0.10480227349356967
ja	ru	0.07182741930313813
ta	ru	0.052619378766805745
en	ta	0.1007688458213912
hi	ta	0.08600583090379009
tr	ta	0.08392463909958404
es	ta	0.06900974858902001
fr	ta	0.06830411386911994
nl	ta	0.06712206712206713
fa	ta	0.0625131330111368
cs	ta	0.05976768743400211
de	ta	0.056966814398443415
ru	ta	0.052619378766805745
ar	ta	0.0505470156488021
ko	ta	0.04150390625
pl	ta	0.03699974830103197
zh	ta	0.027945836934600978
ja	ta	0.024546065904505716
en	tr	0.2560851136024693
es	tr	0.2127871705829172
fr	tr	0.20816264453163158
nl	tr	0.20160747998270215
cs	tr	0.1948878690265306
de	tr	0.1636817711853878
fa	tr	0.14171338943967787
ru	tr	0.14020921886362148
hi	tr	0.12507415808759378
pl	tr	0.11160415993102706
ar	tr	0.10713214057987322
ko	tr	0.09682439914998055
zh	tr	0.08944446710829801
ta	tr	0.08392463909958404
ja	tr	0.06745223632070271
cs	zh	0.20570954708259082
en	zh	0.15512293350928422
es	zh	0.12569929566966306
fr	zh	0.1250540911415487
ko	zh	0.11249378250056523
ru	zh	0.11035245242562315
nl	zh	0.10866673377818684
pl	zh	0.08993364563638773
tr	zh	0.08944446710829801
fa	zh	0.08782319527757004
ja	zh	0.08199817025968238
ar	zh	0.07936082043943594
hi	zh	0.07361871204737987
de	zh	0.07180456261370194
ta	zh	0.027945836934600978
