fr	hi	0.8985534140985143
es	hi	0.8719642170682464
nl	hi	0.8575874037134085
tr	hi	0.8525493800570012
de	hi	0.8203752938135995
ko	hi	0.7665233263376776
ar	hi	0.7310595466435336
ru	hi	0.7248646141159993
zh	hi	0.7147317100941085
cs	hi	0.6742269962614855
ja	hi	0.6619642028926486
pl	hi	0.584012348097736
ko	ja	1.4620341339382226
zh	ja	0.7960841859957057
fa	ja	0.6084251489321943
ar	ja	0.6007943015212136
cs	ja	0.5820289466479214
es	ja	0.4783693193218526
tr	ja	0.4597781279359061
ru	ja	0.4530640585994609
fr	ja	0.4424397250312641
hi	ja	0.4143810080265447
ta	ja	0.4143752518557045
pl	ja	0.39674017112629284
nl	ja	0.38368410849772605
en	ja	0.3810458228675462
de	ja	0.17482412697205627
ja	ko	2.0638272930674586
zh	ko	1.0921526783820619
fa	ko	0.8803669831022313
cs	ko	0.8684545518631429
ar	ko	0.7591173981742964
ta	ko	0.7006496141682065
es	ko	0.6951814563657494
hi	ko	0.6773397337826425
ru	ko	0.661058741078463
tr	ko	0.6599891035196623
en	ko	0.6292358505035307
pl	ko	0.6112818360552656
fr	ko	0.6057168526731156
nl	ko	0.5790128058656321
de	ko	0.28914825608545086
de	nl	2.0620290670444907
en	nl	1.741104301217124
es	nl	1.5350029287945426
fr	nl	1.5128978760629872
hi	nl	1.4011968655932678
tr	nl	1.3742273759998707
fa	nl	1.29574273771331
cs	nl	1.2567772845815124
ru	nl	1.248652581493436
pl	nl	1.2373781594732058
ar	nl	1.1860062681313954
ta	nl	1.133123473919971
ko	nl	1.0706012731981074
zh	nl	1.0549975448312523
ja	nl	1.0014499235132643
cs	pl	1.5107439078139062
ar	pl	1.371492552183963
ru	pl	1.3048737256258975
de	pl	1.1868878250054284
es	pl	1.1454756824639247
fr	pl	1.1403332981173524
nl	pl	0.9414575945405508
fa	pl	0.9237215420501329
zh	pl	0.8731262277357468
ko	pl	0.8599622644820059
en	pl	0.8590960016706167
ja	pl	0.7878797149821993
tr	pl	0.7607331427675414
hi	pl	0.726007505386979
ta	pl	0.6246125175612549
cs	ru	1.4168427099278924
pl	ru	1.230494545765747
de	ru	1.0726962787463843
zh	ru	1.0713634460826118
ar	ru	0.9800958780566186
tr	ru	0.9557152688306898
en	ru	0.9383739206333744
nl	ru	0.8958826849667421
ta	ru	0.8882958439781355
ko	ru	0.8769789360448799
fr	ru	0.8763851092773477
hi	ru	0.8497421993616012
ja	ru	0.8484466915402207
es	ru	0.8377942224818249
fa	ru	0.7704605918536258
hi	ta	0.6359566770065737
tr	ta	0.5720598093952314
fa	ta	0.4215972772994873
ar	ta	0.3687425519898325
en	ta	0.3652893574534578
de	ta	0.35487734080652195
ko	ta	0.34730211789789756
ru	ta	0.33190597039910275
fr	ta	0.3149977346321241
nl	ta	0.3037695197177882
es	ta	0.2978733281053314
ja	ta	0.28994538031656947
zh	ta	0.2713138449016011
cs	ta	0.2690696546422043
pl	ta	0.22007936509465445
ta	tr	1.41677666796314
de	tr	1.0196629794057643
fr	tr	0.9599826093657937
fa	tr	0.9557348394937474
en	tr	0.9283143598473568
hi	tr	0.9248413173957928
es	tr	0.9184734617296556
nl	tr	0.9124004964639263
ru	tr	0.8843942656956505
cs	tr	0.8773705971278936
zh	tr	0.8683770084652729
ko	tr	0.8102205774662388
ja	tr	0.7967657379107448
ar	tr	0.7815333588045794
pl	tr	0.6638362093630148
ja	zh	0.9685866058414783
ko	zh	0.9413410072164413
cs	zh	0.9260889816296957
ru	zh	0.6960674691840474
tr	zh	0.6096848953346837
fa	zh	0.5922918629941085
ar	zh	0.5789404395339012
fr	zh	0.5767113162692811
en	zh	0.5623241612624792
hi	zh	0.5443620622830624
es	zh	0.5425678010305923
pl	zh	0.5349371425792054
nl	zh	0.4917852346392992
ta	zh	0.4717686028850788
de	zh	0.4473097628366284
